GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,87,"11, 21","Natural resources and mining ","Thousands of chained 2012 dollars",(D),(D),(D),(D),186866,(D),210879,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,88,"42, 44-45","Trade ","Thousands of chained 2012 dollars",4129682,4246073,4581229,4878984,5045357,5090465,5128894,5005685,4364432,4493907,4676748,4811177,5010948,5150924,5318630,5306257,5378055,5354246,5370560,5332218,5478707
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,89,"22, 48-49","Transportation and utilities ","Thousands of chained 2012 dollars",(D),(D),(D),(D),1079245,(D),1208803,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,90,"31-33, 51","Manufacturing and information ","Thousands of chained 2012 dollars",5283185,5585751,5912629,6316349,6262795,6205457,6296176,5951563,5011352,5433838,5616247,5601991,5648051,5794085,5667621,5541825,5731735,5982365,6151966,5764349,6063052
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",(D),(D),(D),(D),7047238,(D),6961051,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",(D),(D),(D),(D),21134463,(D),21608882,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,1,"...","All industry total ","Thousands of chained 2012 dollars",5500407,5563164,5592672,5616384,5731306,5579562,5425194,5325589,5239598,5079304,5183359,5239023,5216222,5108418,5072873,5138393,5107716,5092784,5225312,5134467,5210366
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,2,"..."," Private industries ","Thousands of chained 2012 dollars",4435556,4488072,4495674,4532035,4606364,4457424,4311904,4254565,4113655,3937972,4048275,4132170,4161179,4097732,4142608,4223590,4184329,4180612,4300497,4236953,4319223
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2012 dollars",174709,201753,200173,150999,200955,229913,173943,179280,(D),(D),(D),191395,164286,(D),(D),171031,(D),(D),222551,281312,137323
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2012 dollars",4063,2390,3155,3168,728,10929,8075,1410,1300,1175,885,828,979,956,1072,1080,374,(D),0,0,1699
 "10500","Albany, GA (Metropolitan Statistical Area)", ,CAGDP9,10,"22","  Utilities ","Thousands of chained 2012 dollars",39322,42585,45893,41428,48098,41059,40981,42350,(D),(D),(D),14654,19255,(D),(D),14888,28380,22983,37314,(D),(D)
